method,noise_level,noise_amp,noise_type,test_case,classifier,difficulty,precision,recall,f1,accuracy,confusion_matrix,n_classes,clean_tp,clean_fp,clean_fn,clean_tn,clean_precision,clean_recall,clean_f1,method_base,test_case_base,precision_base,recall_base,f1_base,accuracy_base,confusion_matrix_base,n_classes_base,clean_tp_base,clean_fp_base,clean_fn_base,clean_tn_base,clean_precision_base,clean_recall_base,clean_f1_base,f1_delta,precision_delta
pca,0.4,0.1,attributes,KNeighborsClassifier_pca_attributes_0.4x0.1,KNeighborsClassifier,2,0.14376493588872732,0.1441947565543071,0.1429806915364613,0.1441947565543071,"[[14 29  1  2  2 14]
 [20 11  0 13  1  7]
 [ 0  0 18  3 29 81]
 [ 5 16  7  4  0 28]
 [ 8  0 21  0  5 34]
 [ 5  3 91 23 14 25]]",6,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.4x0.1,0.1360485082508766,0.13670411985018727,0.13541274893091154,0.13670411985018727,"[[14 29  1  2  2 14]
 [21  9  0 13  1  8]
 [ 0  0 18  3 28 82]
 [ 5 14  8  5  0 28]
 [ 9  0 23  0  3 33]
 [ 4  4 93 21 15 24]]",6,,,,,,,,0.007567942605549771,0.007716427637850715
pca,0.4,0.1,attributes,GradientBoostingClassifier_pca_attributes_0.4x0.1,GradientBoostingClassifier,0,0.9871822823485736,0.9871748554913294,0.9871755937839258,0.9871748554913294,"[[1543    0   19    0    0    6    4]
 [   0 1697    1    0    0    0    0]
 [  15    1 1582    0   10    0    0]
 [   0    0    0 1483    3    3   20]
 [   1    0   10    0 1593    0    1]
 [   2    0    0    8    0 1597    7]
 [   1    0    2   19    6    3 1435]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.4x0.1,0.9935976320443377,0.9935874277456648,0.9935893716923913,0.9935874277456648,"[[1564    0    6    0    0    2    0]
 [   0 1696    0    0    2    0    0]
 [   9    0 1599    0    0    0    0]
 [   0    0    0 1495    1    1   12]
 [   1    0    1    1 1601    0    1]
 [   1    0    0    8    0 1601    4]
 [   2    0    0   14    4    1 1445]]",7,,,,,,,,-0.006413777908465423,-0.006415349695764072
pca,0.4,0.1,attributes,GradientBoostingClassifier_pca_attributes_0.4x0.1,GradientBoostingClassifier,1,0.561643837863014,0.5408163265306123,0.5428409154931744,0.5408163265306123,"[[34  1 21  0  0  1  9]
 [ 1  1  0  0  0  0  0]
 [ 6  0 28  0  4  0  2]
 [ 0  0  0 35  1  3 21]
 [ 1  0  8  1 22  0  3]
 [ 1  0  0  1  0  9  7]
 [ 2  0  3 24  7  7 30]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.4x0.1,0.48169405121999936,0.46258503401360546,0.4661964110302013,0.46258503401360546,"[[27  1 27  0  3  3  5]
 [ 1  0  1  0  0  0  0]
 [15  0 19  0  5  0  1]
 [ 0  0  0 28  0  7 25]
 [ 0  0  9  1 19  0  6]
 [ 1  0  0  2  0  8  7]
 [ 3  0  2 24  4  5 35]]",7,,,,,,,,0.07664450446297305,0.07994978664301461
pca,0.4,0.1,attributes,GradientBoostingClassifier_pca_attributes_0.4x0.1,GradientBoostingClassifier,2,0.13421415109988355,0.12921348314606743,0.13086821472749896,0.12921348314606743,"[[12 32  0  3  5 10]
 [24  8  0 11  2  7]
 [ 0  0 18  4 24 85]
 [ 2 17  8  8  0 25]
 [ 6  0 21  0  8 33]
 [ 4  3 96 27 16 15]]",6,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.4x0.1,0.07240353860836964,0.07303370786516854,0.07230300080456538,0.07303370786516854,"[[  6  35   0   5   5  11]
 [ 23   6   0  16   2   5]
 [  1   0  15   5  27  83]
 [  6  15   9   2   0  28]
 [  8   1  23   1   5  30]
 [  7   3 105  23  18   5]]",6,,,,,,,,0.05856521392293358,0.061810612491513914
pca,0.4,0.1,attributes,SVC_pca_attributes_0.4x0.1,SVC,0,0.997201031856034,0.9972001445086706,0.9971997253696263,0.9972001445086706,"[[1565    0    6    0    0    1    0]
 [   0 1698    0    0    0    0    0]
 [   4    0 1602    0    2    0    0]
 [   0    0    0 1506    0    0    3]
 [   0    0    1    0 1603    0    1]
 [   2    0    0    1    0 1611    0]
 [   1    0    1    3    4    1 1456]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.4x0.1,0.9991883734282433,0.9991871387283237,0.9991871303050157,0.9991871387283237,"[[1570    0    2    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   1    0 1607    0    0    0    0]
 [   0    0    0 1509    0    0    0]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    2    0 1612    0]
 [   0    0    0    2    2    0 1462]]",7,,,,,,,,-0.001987404935389403,-0.0019873415722092558
pca,0.4,0.1,attributes,SVC_pca_attributes_0.4x0.1,SVC,1,0.5266607564654512,0.5,0.5015429758505937,0.5,"[[24  0 28  0  2  2 10]
 [ 0  2  0  0  0  0  0]
 [13  0 23  0  3  0  1]
 [ 0  0  0 29  0  1 30]
 [ 0  0  4  2 21  0  8]
 [ 2  0  0  2  0  8  6]
 [ 2  0  2 25  2  2 40]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.4x0.1,0.5509396395350776,0.5238095238095238,0.5181229312070788,0.5238095238095238,"[[22  0 32  0  2  1  9]
 [ 0  2  0  0  0  0  0]
 [10  0 26  0  3  0  1]
 [ 0  0  0 28  0  0 32]
 [ 0  0  5  1 24  0  5]
 [ 3  0  0  3  0  6  6]
 [ 2  0  0 18  5  2 46]]",7,,,,,,,,-0.016579955356485043,-0.024278883069626445
pca,0.4,0.1,attributes,SVC_pca_attributes_0.4x0.1,SVC,2,0.03579810763634744,0.033707865168539325,0.034429400489118085,0.033707865168539325,"[[  5  38   0   3   5  11]
 [ 24   4   0  15   1   8]
 [  0   0   1   4  28  98]
 [  5  16   7   1   0  31]
 [ 11   0  20   1   3  33]
 [  6   3 107  27  14   4]]",6,,,,,,,,baseline,SVC_baseline_attributes_0.4x0.1,0.02702301172168856,0.024344569288389514,0.025364384797645856,0.024344569288389514,"[[  3  38   0   4   5  12]
 [ 26   0   0  17   1   8]
 [  0   0   0   4  29  98]
 [  2  19   8   2   0  29]
 [ 11   0  17   1   3  36]
 [  4   4 107  27  14   5]]",6,,,,,,,,0.00906501569147223,0.008775095914658883
pca,0.4,0.1,attributes,MLPClassifier_pca_attributes_0.4x0.1,MLPClassifier,0,0.993336140241977,0.9933164739884393,0.9933138840179765,0.9933164739884393,"[[1566    0    4    0    0    2    0]
 [   0 1698    0    0    0    0    0]
 [  19    1 1579    0    8    0    1]
 [   0    0    0 1499    1    2    7]
 [   1    0    2    0 1601    0    1]
 [   0    0    0    1    0 1604    9]
 [   2    0    1    5    5    2 1451]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.4x0.1,0.993681954040005,0.9936777456647399,0.9936775783232473,0.9936777456647399,"[[1560    0    9    0    0    1    2]
 [   0 1698    0    0    0    0    0]
 [   1    0 1599    0    8    0    0]
 [   0    0    0 1493    0    4   12]
 [   2    0    5    0 1596    0    2]
 [   3    0    0    1    0 1608    2]
 [   1    0    2    7    5    3 1448]]",7,,,,,,,,-0.00036369430527083413,-0.00034581379802800516
pca,0.4,0.1,attributes,MLPClassifier_pca_attributes_0.4x0.1,MLPClassifier,1,0.534823107294504,0.5238095238095238,0.525093133032099,0.5238095238095238,"[[31  0 23  0  1  3  8]
 [ 0  2  0  0  0  0  0]
 [17  0 15  0  6  0  2]
 [ 0  0  0 39  0  1 20]
 [ 0  0 10  2 15  0  8]
 [ 2  0  0  1  0  9  6]
 [ 2  0  0 20  5  3 43]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.4x0.1,0.5297628804166475,0.48639455782312924,0.48472801358513423,0.48639455782312924,"[[21  0 33  0  1  3  8]
 [ 0  2  0  0  0  0  0]
 [ 9  0 27  0  3  0  1]
 [ 0  0  0 27  1  5 27]
 [ 0  0 11  1 18  0  5]
 [ 1  0  0  1  0 11  5]
 [ 0  0  3 23  5  5 37]]",7,,,,,,,,0.0403651194469648,0.005060226877856455
pca,0.4,0.1,attributes,MLPClassifier_pca_attributes_0.4x0.1,MLPClassifier,2,0.07590034560563581,0.07303370786516854,0.07376087701706797,0.07303370786516854,"[[  7  36   0   3   5  11]
 [ 24   3   0  16   2   7]
 [  0   0   7   4  26  94]
 [  2  18   7   3   0  30]
 [ 10   0  19   0   5  34]
 [  5   2 104  22  14  14]]",6,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.4x0.1,0.07817868670035255,0.08239700374531835,0.0799883457290998,0.08239700374531835,"[[ 0 40  0  6  6 10]
 [23  7  0 14  2  6]
 [ 0  0  9  4 32 86]
 [ 2 19  8  5  0 26]
 [ 9  2 15  0 10 32]
 [ 4  2 97 26 19 13]]",6,,,,,,,,-0.006227468712031822,-0.0022783410947167376
pca,0.4,0.2,attributes,RandomForestClassifier_pca_attributes_0.4x0.2,RandomForestClassifier,0,0.9897058256965359,0.9897037572254336,0.9897027158447519,0.9897037572254336,"[[1552    0   16    0    0    3    1]
 [   0 1698    0    0    0    0    0]
 [  10    3 1591    0    4    0    0]
 [   0    0    0 1484    1    3   21]
 [   1    0    9    0 1594    0    1]
 [   2    0    0    4    0 1604    4]
 [   1    0    1   22    4    3 1435]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.4x0.2,0.9924281245764716,0.9924132947976878,0.9924148800920058,0.9924132947976878,"[[1563    0    5    0    1    1    2]
 [   0 1698    0    0    0    0    0]
 [  18    1 1587    0    2    0    0]
 [   0    0    0 1495    2    2   10]
 [   1    0    2    0 1597    0    5]
 [   0    0    0    5    0 1605    4]
 [   3    0    1   16    1    2 1443]]",7,,,,,,,,-0.0027121642472539564,-0.0027222988799356918
pca,0.4,0.2,attributes,RandomForestClassifier_pca_attributes_0.4x0.2,RandomForestClassifier,1,0.5631236232773985,0.5510204081632653,0.5519143190438497,0.5510204081632653,"[[42  0 16  0  3  1  4]
 [ 0  2  0  0  0  0  0]
 [ 7  0 30  0  2  0  1]
 [ 0  0  0 31  1  2 26]
 [ 1  0 10  1 20  0  3]
 [ 2  0  0  2  0  6  8]
 [ 1  0  2 27  6  6 31]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.4x0.2,0.5200516307194598,0.5204081632653061,0.5174775360400081,0.5204081632653061,"[[46  1 13  0  3  0  3]
 [ 2  0  0  0  0  0  0]
 [12  0 21  0  7  0  0]
 [ 0  0  0 31  0  6 23]
 [ 0  0 13  1 10  0 11]
 [ 0  0  0  5  0 10  3]
 [ 4  0  1 24  3  6 35]]",7,,,,,,,,0.034436783003841565,0.0430719925579387
pca,0.4,0.2,attributes,RandomForestClassifier_pca_attributes_0.4x0.2,RandomForestClassifier,2,0.1537870448751305,0.149812734082397,0.15111995774100226,0.149812734082397,"[[17 27  0  4  4 10]
 [23  9  0 10  2  8]
 [ 0  0 14  2 28 87]
 [ 4 16  7 11  0 22]
 [ 6  0 22  0  6 34]
 [ 3  5 90 25 15 23]]",6,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.4x0.2,0.1213598524553778,0.1198501872659176,0.11987576135094699,0.1198501872659176,"[[12 30  0  6  5  9]
 [20  8  0 16  1  7]
 [ 0  0 17  2 27 85]
 [ 6 16 10  2  0 26]
 [ 7  0 22  0  7 32]
 [ 5  3 99 21 15 18]]",6,,,,,,,,0.031244196390055268,0.03242719241975271
pca,0.4,0.2,attributes,KNeighborsClassifier_pca_attributes_0.4x0.2,KNeighborsClassifier,0,0.9855794386332114,0.9855491329479769,0.9855544034662528,0.9855491329479769,"[[1550    0   21    0    0    1    0]
 [   0 1698    0    0    0    0    0]
 [  18    1 1587    0    2    0    0]
 [   0    0    0 1479    0    4   26]
 [   2    0   12    0 1588    0    3]
 [   7    0    0   10    0 1589    8]
 [   1    0    2   30    8    4 1421]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.4x0.2,0.9867596668002874,0.9867232658959537,0.9867294942741831,0.9867232658959537,"[[1557    0   12    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  14    1 1592    0    1    0    0]
 [   0    0    0 1480    0    5   24]
 [   0    0   13    1 1588    0    3]
 [   5    0    0   10    0 1590    9]
 [   1    0    2   35    6    2 1420]]",7,,,,,,,,-0.0011750908079303235,-0.0011802281670759696
pca,0.4,0.2,attributes,KNeighborsClassifier_pca_attributes_0.4x0.2,KNeighborsClassifier,1,0.5772850958565243,0.5578231292517006,0.5622438655954649,0.5578231292517006,"[[39  0 18  0  0  2  7]
 [ 0  2  0  0  0  0  0]
 [10  0 27  0  2  0  1]
 [ 0  0  0 32  1  6 21]
 [ 0  0  8  2 20  0  5]
 [ 1  0  0  4  0  8  5]
 [ 2  0  2 22  5  6 36]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.4x0.2,0.5907585949192055,0.5748299319727891,0.5794006097285186,0.5748299319727891,"[[44  0 15  0  0  2  5]
 [ 0  2  0  0  0  0  0]
 [11  1 24  0  2  0  2]
 [ 0  0  0 32  1  5 22]
 [ 0  0  8  2 21  0  4]
 [ 0  0  0  3  0 10  5]
 [ 1  0  2 22  5  7 36]]",7,,,,,,,,-0.01715674413305368,-0.013473499062681138
pca,0.4,0.2,attributes,KNeighborsClassifier_pca_attributes_0.4x0.2,KNeighborsClassifier,2,0.14376493588872732,0.1441947565543071,0.1429806915364613,0.1441947565543071,"[[14 29  1  2  2 14]
 [20 11  0 13  1  7]
 [ 0  0 18  3 29 81]
 [ 5 16  7  4  0 28]
 [ 8  0 21  0  5 34]
 [ 5  3 91 23 14 25]]",6,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.4x0.2,0.1360485082508766,0.13670411985018727,0.13541274893091154,0.13670411985018727,"[[14 29  1  2  2 14]
 [21  9  0 13  1  8]
 [ 0  0 18  3 28 82]
 [ 5 14  8  5  0 28]
 [ 9  0 23  0  3 33]
 [ 4  4 93 21 15 24]]",6,,,,,,,,0.007567942605549771,0.007716427637850715
pca,0.4,0.2,attributes,GradientBoostingClassifier_pca_attributes_0.4x0.2,GradientBoostingClassifier,0,0.9870907641691312,0.9870845375722543,0.987085098302574,0.9870845375722543,"[[1543    0   19    0    0    6    4]
 [   0 1697    1    0    0    0    0]
 [  16    1 1581    0   10    0    0]
 [   0    0    0 1483    3    3   20]
 [   1    0   10    0 1593    0    1]
 [   2    0    0    8    0 1597    7]
 [   1    0    2   19    6    3 1435]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.4x0.2,0.9935970160346196,0.9935874277456648,0.993588983674684,0.9935874277456648,"[[1564    0    6    0    0    2    0]
 [   0 1696    0    0    2    0    0]
 [   8    0 1598    0    1    0    1]
 [   0    0    0 1496    1    1   11]
 [   1    0    2    0 1602    0    0]
 [   0    0    0    8    0 1599    7]
 [   2    0    0   13    4    1 1446]]",7,,,,,,,,-0.0065038853721099965,-0.006506251865488366
pca,0.4,0.2,attributes,GradientBoostingClassifier_pca_attributes_0.4x0.2,GradientBoostingClassifier,1,0.561643837863014,0.5408163265306123,0.5428409154931744,0.5408163265306123,"[[34  1 21  0  0  1  9]
 [ 1  1  0  0  0  0  0]
 [ 6  0 28  0  4  0  2]
 [ 0  0  0 35  1  3 21]
 [ 1  0  8  1 22  0  3]
 [ 1  0  0  1  0  9  7]
 [ 2  0  3 24  7  7 30]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.4x0.2,0.4884062963763196,0.46938775510204084,0.4726576114794197,0.46938775510204084,"[[26  1 28  0  3  3  5]
 [ 1  0  1  0  0  0  0]
 [15  0 19  0  5  0  1]
 [ 0  0  0 30  0  6 24]
 [ 0  0  9  1 19  0  6]
 [ 1  0  0  2  0  8  7]
 [ 3  0  2 23  4  5 36]]",7,,,,,,,,0.07018330401375467,0.07323754148669437
pca,0.4,0.2,attributes,GradientBoostingClassifier_pca_attributes_0.4x0.2,GradientBoostingClassifier,2,0.13223270955012528,0.12734082397003746,0.12892396190429842,0.12734082397003746,"[[12 32  0  3  5 10]
 [24  8  0 11  2  7]
 [ 0  0 18  4 24 85]
 [ 2 17  8  7  0 26]
 [ 6  0 21  0  8 33]
 [ 4  3 96 27 16 15]]",6,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.4x0.2,0.07063238637213282,0.07116104868913857,0.07052293335396874,0.07116104868913857,"[[  6  35   0   5   5  11]
 [ 23   7   0  15   2   5]
 [  1   0  12   5  27  86]
 [  6  15  10   2   0  27]
 [  9   1  23   1   4  30]
 [  7   3 104  22  18   7]]",6,,,,,,,,0.05840102855032968,0.061600323177992466
pca,0.4,0.2,attributes,SVC_pca_attributes_0.4x0.2,SVC,0,0.997201031856034,0.9972001445086706,0.9971997253696263,0.9972001445086706,"[[1565    0    6    0    0    1    0]
 [   0 1698    0    0    0    0    0]
 [   4    0 1602    0    2    0    0]
 [   0    0    0 1506    0    0    3]
 [   0    0    1    0 1603    0    1]
 [   2    0    0    1    0 1611    0]
 [   1    0    1    3    4    1 1456]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.4x0.2,0.9991883734282433,0.9991871387283237,0.9991871303050157,0.9991871387283237,"[[1570    0    2    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   1    0 1607    0    0    0    0]
 [   0    0    0 1509    0    0    0]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    2    0 1612    0]
 [   0    0    0    2    2    0 1462]]",7,,,,,,,,-0.001987404935389403,-0.0019873415722092558
pca,0.4,0.2,attributes,SVC_pca_attributes_0.4x0.2,SVC,1,0.5266607564654512,0.5,0.5015429758505937,0.5,"[[24  0 28  0  2  2 10]
 [ 0  2  0  0  0  0  0]
 [13  0 23  0  3  0  1]
 [ 0  0  0 29  0  1 30]
 [ 0  0  4  2 21  0  8]
 [ 2  0  0  2  0  8  6]
 [ 2  0  2 25  2  2 40]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.4x0.2,0.5509396395350776,0.5238095238095238,0.5181229312070788,0.5238095238095238,"[[22  0 32  0  2  1  9]
 [ 0  2  0  0  0  0  0]
 [10  0 26  0  3  0  1]
 [ 0  0  0 28  0  0 32]
 [ 0  0  5  1 24  0  5]
 [ 3  0  0  3  0  6  6]
 [ 2  0  0 18  5  2 46]]",7,,,,,,,,-0.016579955356485043,-0.024278883069626445
pca,0.4,0.2,attributes,SVC_pca_attributes_0.4x0.2,SVC,2,0.03579810763634744,0.033707865168539325,0.034429400489118085,0.033707865168539325,"[[  5  38   0   3   5  11]
 [ 24   4   0  15   1   8]
 [  0   0   1   4  28  98]
 [  5  16   7   1   0  31]
 [ 11   0  20   1   3  33]
 [  6   3 107  27  14   4]]",6,,,,,,,,baseline,SVC_baseline_attributes_0.4x0.2,0.02702301172168856,0.024344569288389514,0.025364384797645856,0.024344569288389514,"[[  3  38   0   4   5  12]
 [ 26   0   0  17   1   8]
 [  0   0   0   4  29  98]
 [  2  19   8   2   0  29]
 [ 11   0  17   1   3  36]
 [  4   4 107  27  14   5]]",6,,,,,,,,0.00906501569147223,0.008775095914658883
pca,0.4,0.2,attributes,MLPClassifier_pca_attributes_0.4x0.2,MLPClassifier,0,0.9944105779192507,0.994400289017341,0.9944016516037718,0.994400289017341,"[[1564    0    5    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  11    1 1591    0    5    0    0]
 [   0    0    0 1497    1    2    9]
 [   1    0    5    0 1596    0    3]
 [   3    0    0    1    0 1607    3]
 [   2    0    2    1    2    2 1457]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.4x0.2,0.9923362719935926,0.9923229768786127,0.99232509460997,0.9923229768786127,"[[1559    0    8    0    0    3    2]
 [   0 1698    0    0    0    0    0]
 [  18    1 1585    0    4    0    0]
 [   0    0    0 1496    2    3    8]
 [   1    0    4    0 1595    0    5]
 [   5    0    0    0    0 1604    5]
 [   2    0    1    8    1    4 1450]]",7,,,,,,,,0.002076556993801826,0.0020743059256580487
pca,0.4,0.2,attributes,MLPClassifier_pca_attributes_0.4x0.2,MLPClassifier,1,0.5631268578860116,0.5374149659863946,0.5353186062018538,0.5374149659863946,"[[24  0 31  0  2  2  7]
 [ 0  2  0  0  0  0  0]
 [12  0 24  0  3  0  1]
 [ 0  0  0 30  0  0 30]
 [ 0  0  7  2 22  0  4]
 [ 3  0  0  3  0  7  5]
 [ 1  0  1 16  3  3 49]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.4x0.2,0.49162688827116713,0.4489795918367347,0.4510134308817447,0.4489795918367347,"[[27  0 25  0  2  3  9]
 [ 1  1  0  0  0  0  0]
 [17  0 21  0  1  0  1]
 [ 0  0  0 28  0  5 27]
 [ 0  0 13  2 10  0 10]
 [ 2  0  0  1  0  7  8]
 [ 0  0  1 24  1  9 38]]",7,,,,,,,,0.08430517532010906,0.07149996961484445
pca,0.4,0.2,attributes,MLPClassifier_pca_attributes_0.4x0.2,MLPClassifier,2,0.07304830926276869,0.07303370786516854,0.07200509799038958,0.07303370786516854,"[[  7  36   0   3   6  10]
 [ 23   9   0  12   2   6]
 [  0   0   5   4  25  97]
 [  2  19   9   2   0  28]
 [ 10   2  17   0   3  36]
 [  4   2 105  25  12  13]]",6,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.4x0.2,0.08210949531617306,0.08052434456928839,0.08114770728198367,0.08052434456928839,"[[  8  35   0   3   6  10]
 [ 26   1   0  17   1   7]
 [  0   0  10   4  32  85]
 [  3  17   9   3   0  28]
 [ 11   0  15   0  10  32]
 [  5   2 100  24  19  11]]",6,,,,,,,,-0.009142609291594092,-0.009061186053404377
pca,0.4,0.3,attributes,RandomForestClassifier_pca_attributes_0.4x0.3,RandomForestClassifier,0,0.990516911557066,0.9905166184971098,0.9905159237559035,0.9905166184971098,"[[1557    0   11    0    0    3    1]
 [   0 1698    0    0    0    0    0]
 [  13    3 1588    0    4    0    0]
 [   0    0    0 1487    1    2   19]
 [   2    0    7    0 1595    0    1]
 [   4    0    0    5    0 1602    3]
 [   1    0    0   18    4    3 1440]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.4x0.3,0.9919696104534612,0.9919617052023122,0.9919593975958262,0.9919617052023122,"[[1560    0    6    0    1    2    3]
 [   0 1698    0    0    0    0    0]
 [  18    2 1583    0    5    0    0]
 [   0    0    0 1494    1    2   12]
 [   1    0    1    0 1601    0    2]
 [   1    0    0    6    0 1604    3]
 [   2    0    1   13    2    5 1443]]",7,,,,,,,,-0.0014434738399227154,-0.0014526988963952103
pca,0.4,0.3,attributes,RandomForestClassifier_pca_attributes_0.4x0.3,RandomForestClassifier,1,0.5505321925186117,0.5408163265306123,0.5422502708098961,0.5408163265306123,"[[43  0 15  0  1  1  6]
 [ 0  1  1  0  0  0  0]
 [10  0 27  0  2  0  1]
 [ 0  0  0 30  1  2 27]
 [ 1  0  8  1 20  0  5]
 [ 2  0  0  3  0  5  8]
 [ 2  0  1 24  7  6 33]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.4x0.3,0.5142088522318509,0.5034013605442177,0.5045397169669045,0.5034013605442177,"[[42  1 14  0  3  3  3]
 [ 1  0  1  0  0  0  0]
 [10  0 24  0  5  0  1]
 [ 0  0  0 27  0  5 28]
 [ 0  0 10  1 13  0 11]
 [ 0  0  0  3  0 11  4]
 [ 3  0  2 26  5  6 31]]",7,,,,,,,,0.0377105538429916,0.036323340286760875
pca,0.4,0.3,attributes,RandomForestClassifier_pca_attributes_0.4x0.3,RandomForestClassifier,2,0.14416004528969212,0.1404494382022472,0.14174784730372006,0.1404494382022472,"[[15 28  0  5  4 10]
 [26  6  0 13  1  6]
 [ 0  0 18  2 27 84]
 [ 5 16  8  9  0 22]
 [ 3  0 22  0  7 36]
 [ 4  4 93 24 16 20]]",6,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.4x0.3,0.1281426978424619,0.12734082397003746,0.1266317309533652,0.12734082397003746,"[[ 10  32   0   6   4  10]
 [ 18   9   0  17   1   7]
 [  0   0  24   2  26  79]
 [  7  14  10   5   0  24]
 [  6   0  23   0   6  33]
 [  5   3 100  23  16  14]]",6,,,,,,,,0.015116116350354869,0.016017347447230212
pca,0.4,0.3,attributes,KNeighborsClassifier_pca_attributes_0.4x0.3,KNeighborsClassifier,0,0.9855794386332114,0.9855491329479769,0.9855544034662528,0.9855491329479769,"[[1550    0   21    0    0    1    0]
 [   0 1698    0    0    0    0    0]
 [  18    1 1587    0    2    0    0]
 [   0    0    0 1479    0    4   26]
 [   2    0   12    0 1588    0    3]
 [   7    0    0   10    0 1589    8]
 [   1    0    2   30    8    4 1421]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.4x0.3,0.9867596668002874,0.9867232658959537,0.9867294942741831,0.9867232658959537,"[[1557    0   12    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  14    1 1592    0    1    0    0]
 [   0    0    0 1480    0    5   24]
 [   0    0   13    1 1588    0    3]
 [   5    0    0   10    0 1590    9]
 [   1    0    2   35    6    2 1420]]",7,,,,,,,,-0.0011750908079303235,-0.0011802281670759696
pca,0.4,0.3,attributes,KNeighborsClassifier_pca_attributes_0.4x0.3,KNeighborsClassifier,1,0.5772850958565243,0.5578231292517006,0.5622438655954649,0.5578231292517006,"[[39  0 18  0  0  2  7]
 [ 0  2  0  0  0  0  0]
 [10  0 27  0  2  0  1]
 [ 0  0  0 32  1  6 21]
 [ 0  0  8  2 20  0  5]
 [ 1  0  0  4  0  8  5]
 [ 2  0  2 22  5  6 36]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.4x0.3,0.5907585949192055,0.5748299319727891,0.5794006097285186,0.5748299319727891,"[[44  0 15  0  0  2  5]
 [ 0  2  0  0  0  0  0]
 [11  1 24  0  2  0  2]
 [ 0  0  0 32  1  5 22]
 [ 0  0  8  2 21  0  4]
 [ 0  0  0  3  0 10  5]
 [ 1  0  2 22  5  7 36]]",7,,,,,,,,-0.01715674413305368,-0.013473499062681138
pca,0.4,0.3,attributes,KNeighborsClassifier_pca_attributes_0.4x0.3,KNeighborsClassifier,2,0.14376493588872732,0.1441947565543071,0.1429806915364613,0.1441947565543071,"[[14 29  1  2  2 14]
 [20 11  0 13  1  7]
 [ 0  0 18  3 29 81]
 [ 5 16  7  4  0 28]
 [ 8  0 21  0  5 34]
 [ 5  3 91 23 14 25]]",6,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.4x0.3,0.1360485082508766,0.13670411985018727,0.13541274893091154,0.13670411985018727,"[[14 29  1  2  2 14]
 [21  9  0 13  1  8]
 [ 0  0 18  3 28 82]
 [ 5 14  8  5  0 28]
 [ 9  0 23  0  3 33]
 [ 4  4 93 21 15 24]]",6,,,,,,,,0.007567942605549771,0.007716427637850715
